,Invoice ID,warehouse_name,Shipment_mode,Product line,Unit price,Quantity,shipping cost,Date,Time,Payment,Unit cost,Rating,Customer_ID,Customer type,Country,Gender,Birth_Date,Customer_Address, Street_ID, Street_Number,CustFN
1263,76776061-7db8-43d6-8998-34c71a3917ae,WH1,Special Air,Food and beverages,56,6,4.48,3/11/2019,4:37:36,Credit Card,47.6,4.6,1264,Normal,FR,F,10/30/1960,Av Paul Vaillant Couturier 4,3500100032.0,4.0,Therese Berthier
1264,7da9ec1a-79f0-450b-ae4c-fe6feab04db0,WH1,Regular Air,Sports and travel,43,10,2.15,1/20/2019,21:47:21,Credit Card,36.55,2.5,1265,Member,US,M,10/19/2005,25 Brampton Ln,9260100057.0,25.0,Richmond Ellis
1265,7de1040e-c1ed-45af-b237-963d4c388ff2,WH2,ExpressAir,Home and lifestyle,97,7,9.7,3/14/2019,14:15:19,Cash,82.45,2.7,1266,Normal,US,F,10/21/1996,194 Gardner St,9260102412.0,194.0,Burneta Dey
1266,4735508b-5350-4dbf-950b-64109c0491f8,WH2,Regular Air,Food and beverages,51,7,2.55,1/7/2019,1:48:27,Cash,43.35,4.0,1267,Member,GB,M,11/1/1952,49 Cheapside,9250103348.0,49.0,Michele Shrimpton
1267,f9b1e3c5-5ef2-4838-a596-712cef2e4ba4,WH2,ExpressAir,Health and beauty,57,1,5.7,3/13/2019,2:29:55,E-wallet,48.45,2.7,1268,Member,US,M,10/29/1967,143 Foxfire Pl,9260120811.0,143.0,William Mccain
1268,23690de1-18c7-448e-a9d8-f3da22f97e9a,WH3,ExpressAir,Sports and travel,10,9,1,2/13/2019,20:45:17,Cash,8.5,2.9,1269,Normal,US,F,11/2/1949,106 Arrundale Dr,9260122702.0,106.0,Mary Stelli
1269,ef3af93b-5fb9-4c49-ba17-f6706ac268ba,WH3,ExpressAir,Electronic accessories,52,1,5.2,2/6/2019,21:19:52,Credit Card,44.2,3.0,1270,Normal,DE,M,10/31/1958,Grabauerstr. 7,3940108935.0,7.0,Reinhard Below
1270,b2760010-7629-4c0a-ac34-e8132f70ee0b,WH2,Special Air,Fashion accessories,92,4,7.36,1/8/2019,17:17:56,Credit Card,78.2,3.3,1271,Normal,HU,F,11/2/1949,Baross U. 16,4450100011.0,16.0,Peter Bumbiczka
1271,b4126a34-660a-4c96-8c98-be4eda651dcf,WH3,Regular Air,Electronic accessories,19,1,0.95,1/18/2019,22:11:23,Credit Card,16.15,4.3,1272,Member,AU,F,10/19/2004,35 Swanston Street,1600103300.0,35.0,Julile Fiede
1272,78495e16-3058-4d1e-aa3a-41f1b1c6aed5,WH2,Regular Air,Fashion accessories,12,3,0.6,3/21/2019,9:34:12,Cash,10.2,4.4,1273,Member,US,M,10/30/1961,35 Garner Rd,9260128223.0,35.0,Eric Kicklighter
1273,b73beec7-41eb-4644-af56-701922a7849c,WH2,ExpressAir,Fashion accessories,59,3,5.9,3/19/2019,18:16:54,Cash,50.15,4.1,1274,Normal,IT,F,10/31/1958,Via Dei Caniana 1,4800100301.0,1.0,Barbara Grimaldi
1274,5a783963-0fe4-43fa-b721-0e2b175bc9ff,WH2,ExpressAir,Fashion accessories,61,5,6.1,1/1/2019,17:13:29,Cash,51.85,3.1,1275,Normal,US,F,10/31/1957,2831 Allsdale Dr,9260112938.0,2831.0,Binita Reedy
1275,fefbbc2e-8b82-411d-9a9e-2a754a30e65a,WH2,ExpressAir,Sports and travel,42,4,4.2,1/19/2019,8:10:04,Cash,35.7,4.5,1276,Member,US,M,10/29/1967,3807 Heatherstone Dr,9260122489.0,3807.0,Joel Godwin
1276,8a221282-a22b-4322-86d3-047a30983226,WH3,ExpressAir,Food and beverages,36,6,3.6,2/4/2019,10:48:20,Credit Card,30.6,4.8,1277,Member,AU,M,11/2/1949,162 Royal Perade,1600103062.0,162.0,Bassam Carsley
1277,16462ee0-aa2e-4244-bdab-37f0a547c7b8,WH2,Special Air,Sports and travel,64,2,5.12,3/26/2019,23:37:38,E-wallet,54.4,5.0,1278,Member,DE,M,10/25/1980,Landshuterstr. 22,3940109722.0,22.0,Klaus Schalthêfer
1278,b629e7c0-3e85-47c6-8c91-09f0f72b7863,WH1,Regular Air,Health and beauty,52,10,2.6,2/26/2019,19:13:16,Cash,44.2,2.8,1279,Member,US,M,10/27/1975,822 Albemarle Ave,9260116105.0,822.0,Rickey Hudson-Curtis
1279,a47e6245-f257-4e7f-8940-5570dffa0422,WH1,Regular Air,Electronic accessories,70,6,3.5,2/25/2019,23:17:47,Credit Card,59.5,3.7,1280,Normal,US,F,10/24/1987,32 Burlington Mills Rd,9260129794.0,32.0,Caterina Gonzalez
1280,cc3e0f31-bf71-494d-ae11-a716dfa74a5c,WH1,ExpressAir,Sports and travel,87,2,8.7,3/1/2019,0:05:08,E-wallet,73.95,4.4,1281,Member,US,F,10/26/1979,5672 Cameron Woods Dr,9260125101.0,5672.0,Ratasha Woelffer
1281,67bc6f2f-f069-40fd-95f6-ee28a29b637f,WH2,Special Air,Electronic accessories,72,1,5.76,1/8/2019,11:21:54,Credit Card,61.2,4.5,1282,Normal,CH,M,10/19/2004,Wsj- 1,8550100023.0,1.0,Rudolf Cola
1282,52c84f68-d255-415e-8138-249409946c61,WH2,Regular Air,Fashion accessories,85,4,4.25,3/2/2019,16:39:49,Credit Card,72.25,3.0,1283,Normal,US,M,11/1/1953,5300 Forest Highland Dr,9260119602.0,5300.0,Margie Kocenko
1283,77f4ccfb-62ef-4bc4-b9e2-3cc12fef9bb2,WH3,Regular Air,Health and beauty,11,3,0.55,1/14/2019,14:02:02,Credit Card,9.35,3.9,1284,Normal,US,F,10/31/1957,2823 Hollingsworth Ct,9260107368.0,2823.0,Florence Whitley
1284,84660830-f04b-4048-a01f-a4b598beee87,WH1,Regular Air,Electronic accessories,90,10,4.5,1/22/2019,3:47:48,E-wallet,76.5,3.9,1285,Member,DE,M,10/23/1989,Osterbekstr. 2,3940104320.0,2.0,Christoph Haas
1285,963041b6-ed18-4311-a3ba-8679ee0e5a61,WH3,Regular Air,Electronic accessories,25,8,1.25,1/4/2019,5:56:06,Credit Card,21.25,3.5,1286,Member,US,F,10/26/1979,3537 Babock Ct,9260121530.0,3537.0,Ardith Dutrow
1286,15b989d4-2d68-470f-bd23-78e36be5330c,WH2,ExpressAir,Health and beauty,15,7,1.5,3/16/2019,12:13:20,Cash,12.75,4.9,1287,Normal,GB,M,10/19/2004,2 Lancaster Parker Road,9250106783.0,2.0,Jean-Marc Taylor
1287,f74d2cb9-c4f1-45f5-9203-dbe8dec78ce4,WH2,Special Air,Electronic accessories,80,9,6.4,1/16/2019,18:59:27,Credit Card,68,3.4,1288,Normal,ES,F,10/22/1993,C. Bardauri 2,8300100796.0,2.0,Diana Clavera
1288,8a7b57f6-791d-4b97-a786-0ec78b6728cb,WH3,ExpressAir,Fashion accessories,21,2,2.1,1/24/2019,4:03:26,Credit Card,17.85,4.1,1289,Normal,FR,F,10/26/1976,Avenue Carnot 84,3500100317.0,84.0,Nathalie Caldas
1289,fcbd054b-0f7a-4671-8157-9a1cee0b008c,WH1,Regular Air,Electronic accessories,99,1,4.95,2/25/2019,11:30:45,Credit Card,84.15,2.9,1290,Member,US,F,10/27/1974,1689 Bushveld Ln,9260119890.0,1689.0,Jenna-Blue Debinder
1290,b907014c-6e3a-4a8c-b716-521ef227d53c,WH1,Special Air,Electronic accessories,25,9,2,2/15/2019,7:58:56,E-wallet,21.25,3.4,1291,Member,US,M,10/21/1999,267 Daysprings Ct,9260110684.0,267.0,Jalal Mondou
1291,ad3a3f80-8042-401a-b074-ff75be974a44,WH2,ExpressAir,Electronic accessories,96,9,9.6,1/6/2019,2:43:44,Cash,81.6,3.2,1292,Member,SE,M,10/26/1979,Klara Norra Kyrkogata 20,8500100334.0,20.0,Kjell Canestrini
1292,6d4f1006-d636-414d-a8f7-b87b0c4db754,WH3,ExpressAir,Fashion accessories,77,2,7.7,1/30/2019,13:53:55,Cash,65.45,3.9,1293,Normal,ZA,M,10/22/1995,The Waverley 1,8010100086.0,1.0,Peter Thoahlane
1293,86eeb590-07bc-422c-89b9-98c4cea171b2,WH2,ExpressAir,Sports and travel,87,5,8.7,2/17/2019,12:00:10,Cash,73.95,4.1,1294,Normal,NL,F,10/26/1979,Startbaan 9,6300100224.0,9.0,Veronique Koeter
1294,ca961b0c-4455-4d8e-8b2c-49e67dbaf00f,WH3,Regular Air,Fashion accessories,61,5,3.05,3/28/2019,2:39:20,Cash,51.85,4.5,1295,Normal,GB,M,10/26/1978,89 Bothwell Street,9250101854.0,89.0,Bruce Scholey
1295,83a4a744-b6c5-445d-8613-b3d9c322af01,WH3,ExpressAir,Sports and travel,11,10,1.1,1/23/2019,5:37:51,Credit Card,9.35,2.8,1296,Normal,US,M,11/2/1951,2068 Birch Brook Ct,9260111215.0,2068.0,Bykim Corsi
1296,0b93a1ca-22ef-465b-8a7e-d5b186f30218,WH3,ExpressAir,Fashion accessories,53,9,5.3,2/10/2019,8:47:44,Credit Card,45.05,2.8,1297,Member,US,F,11/1/1955,217 Holly Ridge Dr,9260107726.0,217.0,Penniza Yadaliz
1297,34c08ab2-51a2-4ce6-84f2-0156ca3af621,WH1,ExpressAir,Fashion accessories,25,1,2.5,2/9/2019,17:35:55,E-wallet,21.25,4.6,1298,Member,US,M,10/30/1963,1584 Alpine Dr,9260111485.0,1584.0,Onrai Birdsall
1298,e6684d27-efd1-4ce3-8f5d-8cb69ba53c01,WH1,Special Air,Home and lifestyle,17,5,1.36,2/11/2019,16:56:43,Credit Card,14.45,3.0,1299,Normal,DE,F,10/27/1975,Preußerstr. 8,3940103935.0,8.0,Silke Girdlatis
1299,54c6baaa-12d9-4699-809d-9dc8528058e6,WH2,ExpressAir,Sports and travel,83,4,8.3,3/6/2019,17:20:28,Cash,70.55,3.6,1300,Normal,ES,M,10/24/1986,Autovía de Andalucía 1,8300100982.0,1.0,David Fernández Hermosilla
1300,63886b63-1ef5-4b94-b518-99ba98b519ec,WH3,ExpressAir,Health and beauty,68,5,6.8,2/21/2019,16:56:30,Cash,57.8,4.5,1301,Normal,US,F,10/27/1972,542 Evergreen Chase Way,9260126565.0,542.0,Dickie Shellhorn
1301,041c3402-4d1d-4992-afba-11a5032a0573,WH1,Special Air,Sports and travel,82,8,6.56,3/21/2019,19:18:22,Credit Card,69.7,5.0,1302,Normal,US,M,10/25/1981,229 Laneridge Ct,9260116061.0,229.0,Lamichael Wilson
1302,95917539-c06f-4fce-aba9-b78f27f0f1f0,WH3,Regular Air,Health and beauty,32,4,1.6,1/6/2019,22:50:06,E-wallet,27.2,2.9,1303,Normal,ES,F,10/22/1992,Apartado 51,8300100254.0,51.0,Rosa García Muñoz
1303,0d2dc2ef-670f-44fe-b8f1-0cae6abd2222,WH2,Special Air,Food and beverages,13,2,1.04,2/26/2019,21:12:45,Credit Card,11.05,3.1,1304,Normal,FR,F,11/2/1950,Passage de l'Europe 2,3500101468.0,2.0,Christine Pejoux
1304,0c091654-0e61-4690-a175-3a07b71c36e0,WH2,Regular Air,Electronic accessories,56,1,2.8,3/16/2019,7:34:36,Cash,47.6,4.0,1305,Member,IT,F,10/30/1962,Via Mosca 16,4800103952.0,16.0,Marina Riccardi
1305,d1f00d1c-3072-4f56-a34b-46ada397c906,WH1,Special Air,Sports and travel,79,9,6.32,2/2/2019,3:43:24,E-wallet,67.15,4.5,1306,Normal,HK,M,10/22/1992,,,,Mark Hagler
1306,8b0c9550-b03f-437b-8077-57b9c0f6e365,WH3,Special Air,Fashion accessories,29,7,2.32,2/11/2019,15:45:35,E-wallet,24.65,4.5,1307,Normal,US,M,10/24/1984,414 Davie St,9260122012.0,414.0,Lance Westall
1307,2af9cd90-0b22-4bb3-a7b6-95685f86b828,WH1,Special Air,Electronic accessories,98,3,7.84,3/12/2019,9:57:46,Credit Card,83.3,3.1,1308,Normal,US,M,10/21/1998,359 Diamond Dr,9260120612.0,359.0,John Moniz
1308,25451d2b-275f-49d0-a7dc-f407ce14a1b7,WH1,Regular Air,Health and beauty,90,2,4.5,2/8/2019,8:49:36,Credit Card,76.5,4.4,1309,Member,AU,M,11/2/1949,21 Burwood Road,1600103234.0,21.0,Phillippa Zegarelli
1309,44ffc575-b0cf-4715-9e96-c47446858a4e,WH1,Special Air,Home and lifestyle,59,7,4.72,3/2/2019,22:02:47,Cash,50.15,4.7,1310,Member,NG,M,10/26/1978,Karimu Kotun Street 1103,6700100001.0,1103.0,Anthony Kawu
1310,9cdc1e21-0639-4b74-a0f7-d8f2c8046e94,WH2,Regular Air,Food and beverages,89,4,4.45,3/18/2019,23:44:21,E-wallet,75.65,3.1,1311,Member,FR,M,10/24/1986,Rue Falguiere 3,3500100949.0,3.0,Christian Leblan
1311,d48bcd14-1e9b-4179-a31c-5ef868e30084,WH2,ExpressAir,Home and lifestyle,89,3,8.9,3/1/2019,10:20:34,E-wallet,75.65,4.2,1312,Normal,GB,F,11/2/1948,8 Northampton Road,9250106093.0,8.0,Sheila Corney
1312,20190900-e89b-4988-bc03-8a6d173b817d,WH3,Special Air,Fashion accessories,14,10,1.12,3/28/2019,21:41:02,Credit Card,11.9,3.0,1313,Member,GB,M,10/30/1960,1 Mount Pleasant Walk,9250100044.0,1.0,Michael Nasreen
1313,c9e47ee0-788e-4593-ab39-dade9439a6cf,WH3,Regular Air,Food and beverages,84,10,4.2,3/21/2019,6:55:02,Cash,71.4,2.6,1314,Member,US,M,10/21/1998,815 Chapwith Rd,9260118644.0,815.0,David Jarrett
1314,a3edfe9f-4166-4c74-bc63-a690f17aca51,WH3,Special Air,Food and beverages,36,1,2.88,1/13/2019,1:14:52,E-wallet,30.6,3.4,1315,Normal,ES,F,10/22/1995,C. Teruel 1,8300100697.0,1.0,Stella Sigueros
1315,b55dd658-b422-4afd-ad3c-0b3a000a2fe6,WH2,Special Air,Home and lifestyle,22,7,1.76,2/20/2019,6:31:06,Credit Card,18.7,4.2,1316,Member,ES,M,10/28/1969,Ca. De la Coruña 1,8300100737.0,1.0,Román Valbuena López
1316,d812d86f-117e-4891-a0bd-deee05ec54cf,WH2,ExpressAir,Home and lifestyle,46,3,4.6,2/22/2019,16:00:03,E-wallet,39.1,4.6,1317,Member,GB,M,10/30/1962,3 Great George Street,9250100749.0,3.0,Roger Roberts
1317,add72295-bd29-4fb1-b6a6-0fd07672852a,WH3,Regular Air,Sports and travel,24,4,1.2,3/20/2019,9:53:58,Credit Card,20.4,2.8,1318,Normal,DE,M,11/2/1951,Industriestr. 2,3940100482.0,2.0,Tobias Schneider
1318,bd24032f-cb28-4679-957e-6bc6fc1e2122,WH1,ExpressAir,Home and lifestyle,98,5,9.8,1/24/2019,12:39:36,Credit Card,83.3,2.7,1319,Normal,AU,F,11/1/1953,9 Atchison Street,1600100842.0,9.0,Sue Uhrig
1319,f314d513-f84a-4358-ae4f-09ab6f0bf08f,WH1,ExpressAir,Health and beauty,90,1,9,1/27/2019,22:49:42,Cash,76.5,4.0,1320,Normal,DE,M,10/22/1993,Wingertshecke 1,3940103709.0,1.0,Lars Wahl
1320,7dfe3fbe-a750-4ff0-abfc-e7b5133a3d3d,WH1,ExpressAir,Home and lifestyle,98,6,9.8,1/16/2019,17:01:02,E-wallet,83.3,3.1,1321,Member,ES,F,10/28/1971,C. San Ernesto 8,8300100675.0,8.0,Inmaculada Trejo Gutiérrez
1321,fbe48deb-8332-4a65-9b6d-63a8dca5b003,WH1,Special Air,Home and lifestyle,12,2,0.96,3/19/2019,11:39:13,Cash,10.2,3.7,1322,Member,US,F,10/29/1965,2208 Forestwood Dr,9260108293.0,2208.0,Enhwa Duran
1322,1f3cffdd-6558-47bf-a36e-85e543da367a,WH2,Regular Air,Food and beverages,99,9,4.95,2/18/2019,15:03:51,E-wallet,84.15,4.0,1323,Normal,US,F,10/26/1978,92 Carpenter Town Ln,9260108715.0,92.0,Li Or Orton
1323,d2291870-64ef-4629-89bc-e91294caf3d8,WH2,ExpressAir,Fashion accessories,11,1,1.1,3/25/2019,1:50:58,Cash,9.35,4.6,1324,Normal,IT,M,10/27/1975,Via Lorenzo Il Magnifico 1,4800101220.0,1.0,Michele Bosi
1324,da59e559-8c09-443b-93a3-ff40faf0593b,WH3,Regular Air,Electronic accessories,12,6,0.6,2/27/2019,9:25:31,E-wallet,10.2,3.8,1325,Member,GB,M,11/1/1953,1 Burton House,9250100156.0,1.0,Dale Weddle
1325,b198b4e4-670f-4222-abbd-11a763802942,WH2,Regular Air,Home and lifestyle,81,7,4.05,2/20/2019,11:41:57,E-wallet,68.85,3.5,1326,Normal,US,M,10/23/1990,23 Grove Ave,9260111005.0,23.0,Robert Ladvegig
1326,232290fd-cdc3-43a7-9433-07dd127a8ae0,WH3,Special Air,Sports and travel,69,5,5.52,3/4/2019,16:41:23,Cash,58.65,4.6,1327,Normal,US,M,10/23/1991,155 Carolyn Dr,9260109967.0,155.0,Garnie Williams
1327,a4129d4d-3088-4a73-b7e1-21cc7d48ee74,WH2,ExpressAir,Sports and travel,83,4,8.3,3/7/2019,22:30:58,E-wallet,70.55,2.8,1328,Member,US,M,10/29/1964,1116 Greystone Overlook Ct,9260103598.0,1116.0,Tidie Lowa
1328,8f0d8942-ce13-4d94-92d1-dd7de3bfde8d,WH1,Regular Air,Food and beverages,39,6,1.95,3/29/2019,16:29:38,E-wallet,33.15,3.7,1329,Normal,ES,F,10/21/1998,C. José  Robert Mota 15,8300100832.0,15.0,Marta Bernal Zúñiga
1329,59a64be0-b730-4401-af9d-9f0d4cd32312,WH3,Special Air,Sports and travel,27,8,2.16,2/15/2019,18:58:48,Cash,22.95,3.3,1330,Member,US,F,11/1/1952,748 Clover Ln,9260108921.0,748.0,Shawnette Pfeffer
1330,f4ab4947-3c88-476e-88cb-0562909b1323,WH1,Regular Air,Fashion accessories,72,8,3.6,2/3/2019,15:31:35,Cash,61.2,2.9,1331,Normal,DK,F,10/28/1970,Hesselholt 49,3150112138.0,49.0,Else Gade Jensen
1331,2b5f53ab-be53-42e7-9ce7-fc4b1a8fc240,WH2,Special Air,Sports and travel,29,7,2.32,2/3/2019,23:27:18,Credit Card,24.65,3.2,1332,Normal,US,M,10/24/1984,226 College Pl,9260101837.0,226.0,Ilkiz Marsh
1332,3e4558d8-5990-475c-ab0f-78f1f2f03ece,WH3,ExpressAir,Health and beauty,33,10,3.3,1/18/2019,8:59:20,Cash,28.05,4.3,1333,Member,US,F,10/25/1980,6919 Alslee Oaks Dr,9260109240.0,6919.0,Daxa Melott
1333,77e60553-d36b-4bdc-be46-cd5a815356ec,WH1,Special Air,Electronic accessories,63,4,5.04,2/3/2019,9:12:42,Cash,53.55,2.7,1334,Normal,US,F,10/31/1959,4908 Chatham Woods Dr,9260116358.0,4908.0,Emille Coppotelli
1334,3125c35d-65aa-4b5f-92da-933af3b8ace1,WH1,ExpressAir,Food and beverages,98,5,9.8,3/30/2019,22:04:36,Cash,83.3,4.2,1335,Member,AT,F,10/28/1968,Universitätsstr. 5,1650100338.0,5.0,Sandra Wang
1335,f40ef252-d296-4b87-a5ae-b450677040bd,WH1,Regular Air,Sports and travel,42,8,2.1,1/1/2019,6:54:43,E-wallet,35.7,4.8,1336,Member,US,F,10/31/1957,776 Cedar Forest Way,9260103128.0,776.0,Hyo Salstead
1336,397dbe37-f187-4f2a-a606-bc1d632d3772,WH1,ExpressAir,Sports and travel,23,6,2.3,2/2/2019,17:10:24,E-wallet,19.55,4.8,1337,Member,US,M,10/28/1971,2721 Godfrey Dr,9260101562.0,2721.0,Ching Dixon
1337,3d22771a-c3cf-4648-a449-bf85339ffdac,WH1,Special Air,Sports and travel,38,2,3.04,3/23/2019,22:05:25,E-wallet,32.3,3.4,1338,Normal,US,F,10/26/1977,4225 Lake Boone Trl,9260124092.0,4225.0,Pamela Seward
1338,aa4449dc-4954-4533-be64-e7eaa0ac16b0,WH3,Special Air,Electronic accessories,42,8,3.36,2/6/2019,23:10:40,E-wallet,35.7,2.6,1339,Normal,BE,M,10/21/1996,Herkenrodesingel 8,1900105417.0,8.0,Jean-Paul de Liedekerke
1339,a60fd243-43c4-432c-99c3-1dab2be9adba,WH1,Regular Air,Health and beauty,63,7,3.15,3/7/2019,10:14:07,Credit Card,53.55,5.0,1340,Member,CH,M,11/1/1952,Börsenstr. 4,8550100116.0,4.0,Martina Harder
1340,ff23be72-f5e8-493d-bbd2-e50c1bab9cae,WH2,Regular Air,Home and lifestyle,93,9,4.65,1/10/2019,21:04:40,Cash,79.05,4.4,1341,Member,BE,M,10/27/1973,rue Neuve 106,1900111315.0,106.0,Aart Boey
1341,6fb25a65-bee3-4f2e-8a28-891465b60c5f,WH2,ExpressAir,Electronic accessories,95,3,9.5,1/11/2019,11:15:58,Credit Card,80.75,2.9,1342,Member,IT,F,10/26/1976,Via Nizza 1,4800104890.0,1.0,Morena Decleva
1342,6a376fd4-bfbb-4511-aea9-eb9c33f33cf5,WH2,Regular Air,Health and beauty,30,7,1.5,3/8/2019,21:35:42,Cash,25.5,3.4,1343,Normal,GB,M,10/20/2000,53 Paradise Circus,9250100483.0,53.0,Donny Rigby-Hall
1343,7758339f-11db-420a-b825-6950fc1b5033,WH1,Special Air,Home and lifestyle,12,4,0.96,1/26/2019,21:30:20,Credit Card,10.2,3.4,1344,Member,IT,M,11/1/1952,Corso Italia 18,4800104468.0,18.0,Fabio Massimo Balocco
1344,77782308-398f-4dad-bf2c-b8896e42a4d6,WH1,Special Air,Health and beauty,76,3,6.08,3/5/2019,17:47:58,Cash,64.6,4.9,1345,Normal,DE,F,10/20/2003,Lindnerstr. 77,3940108090.0,77.0,Sabine Nelius
1345,c3d51d7a-f15c-4f78-92e5-0648fd74adbc,WH1,Special Air,Food and beverages,98,4,7.84,3/29/2019,7:34:47,E-wallet,83.3,3.6,1346,Normal,SE,F,10/26/1976,Drottninggatan 72,8500100300.0,72.0,Thomas Andersson
1346,445a0d32-3ff2-41e8-a151-4ec218e1dacd,WH1,Special Air,Home and lifestyle,37,9,2.96,2/2/2019,5:22:38,E-wallet,31.45,3.0,1347,Member,IT,M,11/2/1949,Via Perticari 5,4800101336.0,5.0,Massimo Autore
1347,e66de2c9-d890-4076-8f63-44ccaf93353b,WH1,Regular Air,Food and beverages,88,3,4.4,3/17/2019,12:52:41,E-wallet,74.8,3.9,1348,Member,NO,F,11/2/1948,Trondheimsvn 3,6850100517.0,3.0,Hau Mei Lin Kjorstad
1348,f5ef44f1-6f20-4162-bcb1-75eaf52af363,WH1,Regular Air,Sports and travel,90,7,4.5,2/8/2019,13:51:20,Credit Card,76.5,3.2,1349,Member,GB,M,10/27/1973,1 Harbour Buildings,9250100683.0,1.0,Philip B Phillips
1349,7abba279-72ca-4a98-b96f-2576aca304f2,WH2,Special Air,Sports and travel,12,10,0.96,3/6/2019,14:34:24,Credit Card,10.2,3.2,1350,Member,AU,M,10/24/1986,14 Excelsior Rd,1600102720.0,14.0,Satendra Ceselli
1350,3147de80-c7eb-4ac1-8e21-e9a7a5c9330d,WH2,Regular Air,Fashion accessories,45,7,2.25,2/2/2019,9:23:31,E-wallet,38.25,4.3,1351,Member,US,F,10/25/1981,2707 Centennial Pkwy,9260113968.0,2707.0,Sonetra Zagula
1351,d4fe2813-7c46-45f6-903a-899241b98f98,WH3,ExpressAir,Fashion accessories,66,6,6.6,1/22/2019,21:31:49,E-wallet,56.1,2.8,1352,Member,NO,F,10/24/1985,Prof. Brochs Gt. 2,6850100678.0,2.0,Are K. Edvardsen
1352,e93f267b-479b-46d3-8de3-daf5592d28d2,WH3,Special Air,Food and beverages,89,9,7.12,3/25/2019,10:17:02,Credit Card,75.65,4.5,1353,Member,TR,F,10/20/2001,Kar Plaza Kayisdagi Cad. No. 21,9050100007.0,21.0,Bilge Bulvari
1353,da30e6e1-a03f-401c-a948-cfab28cab8e0,WH1,ExpressAir,Home and lifestyle,83,10,8.3,1/22/2019,6:31:59,Cash,70.55,4.1,1354,Normal,DE,F,10/28/1969,Willy-Brandt-Platz 2,3940103391.0,2.0,Manuela Lengfeld
1354,e122457f-e8a4-426c-bd6c-0b55f7ffa728,WH3,Special Air,Sports and travel,86,2,6.88,2/8/2019,3:09:01,Credit Card,73.1,3.6,1355,Normal,US,M,10/26/1976,6279 Fields of Broadlands Dr,9260106542.0,6279.0,Alan Gibel
1355,c99af0da-406c-480d-bedb-ad93f8324ede,WH2,ExpressAir,Sports and travel,14,3,1.4,2/4/2019,19:58:30,Credit Card,11.9,3.0,1356,Normal,US,M,10/28/1971,17 Glenwood Ave,9260103555.0,17.0,Frederic Sharat
1356,b3a7f9d7-e528-4baf-92cf-f15dcd16f420,WH3,ExpressAir,Home and lifestyle,60,2,6,2/8/2019,3:58:57,Cash,51,4.0,1357,Normal,US,M,10/30/1960,219 Kirkhill Dr,9260126737.0,219.0,Brian Lombardi
1357,09d0f004-1a98-45a0-99ce-18a8ec95d2d3,WH2,Special Air,Sports and travel,35,4,2.8,2/21/2019,15:57:46,Cash,29.75,3.5,1358,Normal,NL,F,10/22/1994,Prinses Beatrixlaan 25,6300100081.0,25.0,A.C. V.d. Akker
1358,23cc22e2-1362-4c1b-85bc-47a55aaa27c5,WH1,Regular Air,Health and beauty,98,4,4.9,2/13/2019,7:38:32,E-wallet,83.3,2.5,1359,Member,US,M,10/26/1977,1136 Haymarket Ln,9260106203.0,1136.0,Durwin Diekemper
1359,536206fa-2e36-47cc-a0d1-7e5db9ffeee6,WH3,Special Air,Sports and travel,33,3,2.64,3/26/2019,3:44:26,E-wallet,28.05,4.3,1360,Normal,DE,M,10/28/1968,Jakob-Anstatt-Str. 1,3940106555.0,1.0,Michael Langhein
1360,2b455fef-688c-4a28-a040-a6335ff3716a,WH1,ExpressAir,Fashion accessories,12,7,1.2,3/7/2019,21:17:26,E-wallet,10.2,2.8,1361,Normal,IT,M,10/23/1990,Via Dei Bossi 1,4800102066.0,1.0,Franco Pirro
1361,71367a53-1af8-43f9-8f19-486dec2a62a1,WH1,Special Air,Food and beverages,10,9,0.8,1/7/2019,10:44:30,E-wallet,8.5,3.7,1362,Member,AT,F,10/23/1989,Stadiongasse 2,1650100321.0,2.0,Margit Lischka
1362,f6c760ad-25fb-43fb-af17-3b6b06aec682,WH1,Special Air,Health and beauty,65,1,5.2,2/22/2019,19:27:55,Cash,55.25,4.3,1363,Normal,FR,M,10/29/1967,Quai du Point du Jour 2,3500100131.0,2.0,Eric Bimont
1363,ed86d5ab-5643-4169-8baa-4f49d5298639,WH2,Special Air,Sports and travel,24,8,1.92,3/13/2019,7:30:47,E-wallet,20.4,4.0,1364,Normal,US,F,10/30/1961,228 Chimney Swift Dr,9260129361.0,228.0,Rebecca Hatch
1364,ba8cfb1a-64ce-4d53-907a-35369cb74f93,WH3,Regular Air,Sports and travel,74,9,3.7,3/12/2019,21:48:47,E-wallet,62.9,4.7,1365,Normal,BE,F,10/24/1984,rue de Hornes 4,1900106180.0,4.0,Huguette Van Den Eynden
1365,f2ec6e9a-0ff6-481e-a329-e0e8b4e67316,WH3,Regular Air,Food and beverages,25,5,1.25,1/26/2019,7:17:53,Credit Card,21.25,4.5,1366,Member,FR,F,11/1/1955,Avenue de l'Europe 26,3500101515.0,26.0,Valerie Limosin
1366,50a237c4-cd6c-47fd-bce5-19ae18abacfe,WH1,Special Air,Food and beverages,95,3,7.6,1/10/2019,23:35:14,Cash,80.75,3.1,1367,Normal,GB,M,11/2/1951,1 Dencora Business Park,9250107534.0,1.0,Mike Norman
1367,5cdb7b86-bc25-4344-9358-35907a1722ab,WH1,Regular Air,Home and lifestyle,69,8,3.45,3/12/2019,7:00:49,E-wallet,58.65,3.8,1368,Member,AT,M,10/23/1991,Mariahilfer Strasse 86,1650100261.0,86.0,Robert Schaffer
