Invoice ID,warehouse_name,Shipment_mode,Product line,Unit price,Quantity,shipping cost,Date,Time,Payment,Unit cost,Rating,Customer_ID,Customer type,Country,Gender,Birth_Date,Customer_Address, Street_ID, Street_Number,CustFN,age_when_order,month,total_income,total_cost,total_profit
772fb784-d23f-4724-996a-9f2695185da0,WH1,ExpressAir,Home and lifestyle,49.0,7,4.9,2019-03-11,19:28:11,Credit Card,41.65,3.6,1230,Member,GB,F,1994-10-22,1 Lockside Avenue,9250101558.0,1.0,Sarah Courtney,24.383299110198493,March,343.0,291.55,51.44999999999999
d98eeccf-34f3-4c1a-ae68-6ea96eeb12d0,WH3,Regular Air,Food and beverages,42.0,8,2.1,2019-03-20,22:54:45,E-wallet,35.7,4.6,1231,Member,IT,M,1992-10-22,Serv. Docum. E Informaz. 2,4800103567.0,2.0,Maurice Fantin,26.406570841889117,March,336.0,285.6,50.39999999999998
d5390ffa-498d-4b79-baf8-45994b8095ea,WH3,ExpressAir,Sports and travel,44.0,6,4.4,2019-01-16,10:12:18,E-wallet,37.4,4.0,1232,Normal,US,M,1954-11-01,6077 Buck Jones Rd,9260128111.0,6077.0,Lonnie Citro,64.20807665982204,January,264.0,224.39999999999998,39.60000000000002
ce05f196-3b71-4898-9de0-3e0f2c8beb94,WH2,Special Air,Sports and travel,59.0,1,4.72,2019-02-19,18:17:09,E-wallet,50.15,3.6,1233,Member,IT,M,1985-10-24,Via Vecchio Macello 2,4800103254.0,2.0,Andrea Gittardi,33.322381930184804,February,59.0,50.15,8.850000000000001
c8d0f8d0-9621-469e-9eeb-c1d80596a533,WH2,Regular Air,Food and beverages,75.0,4,3.75,2019-01-20,10:47:16,Credit Card,63.75,3.5,1234,Member,US,M,2002-10-20,51 Garner Rd,9260122365.0,51.0,David Peters,16.251882272416154,January,300.0,255.0,45.0
559c9b50-c6ba-465d-8df4-b7965d7394bb,WH1,ExpressAir,Health and beauty,98.0,7,9.8,2019-01-22,6:53:16,E-wallet,83.3,4.1,1235,Member,US,M,1988-10-23,1459 Evergreen Ct,9260101335.0,1459.0,Brian Malley,30.247775496235455,January,686.0,583.1,102.89999999999998
417c36cf-9a6d-4e2c-870d-f4e80193c917,WH1,Regular Air,Sports and travel,61.0,7,3.05,2019-02-21,17:29:11,E-wallet,51.85,3.0,1236,Normal,DE,M,1992-10-22,Bahnhofstr. 14,3940109108.0,14.0,Claus Mc Laren,26.33264887063655,February,427.0,362.95,64.05000000000001
7a5950e1-f4e8-452a-befc-bd3a64c695ef,WH1,Special Air,Home and lifestyle,81.0,5,6.48,2019-02-01,16:52:19,Cash,68.85,4.4,1237,Normal,US,M,1967-10-29,724 Davidson St,9260109374.0,724.0,Kaozon Kissel,51.26078028747433,February,405.0,344.25,60.75
3082f63e-d2d6-4ff5-b181-9cdaf528bbbd,WH2,Special Air,Health and beauty,55.0,10,4.4,2019-02-27,18:07:53,Cash,46.75,4.4,1238,Member,US,M,1973-10-27,3877 Draymore Way,9260110549.0,3877.0,Donnie Williams,45.33607118412046,February,550.0,467.5,82.5
a3acd8ff-4207-4861-bd5f-bc30b990bcc3,WH1,Special Air,Electronic accessories,63.0,8,5.04,2019-03-25,8:26:24,E-wallet,53.55,3.7,1239,Member,US,M,1948-11-02,5547 Lake Lynn Dr,9260108525.0,5547.0,Tryon Dalleo,70.39014373716633,March,504.0,428.4,75.60000000000002
dabe555d-4cde-4d22-ac11-8d4d41294816,WH2,Special Air,Health and beauty,60.0,1,4.8,2019-01-03,1:22:38,Cash,51.0,4.8,1240,Member,DE,F,1973-10-27,Birkenstr. 1,3940110300.0,1.0,Christa Birkendorf,45.1854893908282,January,60.0,51.0,9.0
52f9fd5e-a12a-4b6d-9676-fb2e5bd42dbd,WH2,ExpressAir,Home and lifestyle,58.0,10,5.8,2019-02-04,18:47:50,Credit Card,49.3,2.9,1241,Member,US,F,1986-10-24,1143 Homestead Park Dr,9260119609.0,1143.0,Wilma Burleigh,32.28199863107461,February,580.0,493.0,87.0
a5dad644-b28f-472d-b369-738358fe0b55,WH2,Regular Air,Fashion accessories,11.0,9,0.55,2019-01-15,19:40:58,E-wallet,9.35,3.1,1242,Member,US,M,1986-10-24,2829 Fiddler Ct,9260118296.0,2829.0,Tanijah Marsic,32.22724161533196,January,99.0,84.14999999999999,14.850000000000009
e219fe97-8fab-4b5f-b2e0-f934dd83e61a,WH1,ExpressAir,Food and beverages,75.0,1,7.5,2019-01-27,9:48:49,Credit Card,63.75,4.0,1243,Member,US,M,1953-11-01,35 Gresham Trace Ln,9260100892.0,35.0,David Hogrefe,65.2375085557837,January,75.0,63.75,11.25
ff95852a-13f3-43dd-962b-fcf1d1e81726,WH3,Regular Air,Health and beauty,25.0,8,1.25,2019-02-02,15:52:09,E-wallet,21.25,3.0,1244,Member,FR,F,1962-10-30,Avenue du Bosquet 1,3500100067.0,1.0,Bossila Loncle,56.26009582477755,February,200.0,170.0,30.0
70f903a2-8cd1-474d-a5ce-94f01d361c3d,WH3,Special Air,Food and beverages,81.0,9,6.48,2019-03-29,0:04:49,Credit Card,68.85,3.9,1245,Normal,AU,F,1956-10-31,251 Pitt St,1600101323.0,251.0,Chhay Seymore,62.40657084188912,March,729.0,619.65,109.35000000000002
760b67cf-2183-4dcb-b9c5-aba325fa47c0,WH2,Special Air,Fashion accessories,55.0,3,4.4,2019-01-31,0:51:06,Cash,46.75,3.4,1246,Normal,US,M,1996-10-21,1048 Golden Arrow Ln,9260109817.0,1048.0,Prachuab Kowite,22.27789185489391,January,165.0,140.25,24.75
bc6790a6-7091-436b-b9e2-dfb5407179e5,WH1,Regular Air,Fashion accessories,47.0,4,2.35,2019-03-06,10:41:06,E-wallet,39.95,2.7,1247,Member,FI,F,1998-10-21,Sairaalakatu 2,3400100553.0,2.0,Eija Hanifi,20.372347707049965,March,188.0,159.8,28.19999999999999
6754f41b-ab48-4e5b-9041-ba21aa81b2df,WH1,Regular Air,Electronic accessories,92.0,10,4.6,2019-01-04,16:05:01,Credit Card,78.2,3.5,1248,Member,US,F,1986-10-24,1818 Groomsbridge Ct,9260112332.0,1818.0,Carol Dyer,32.19712525667351,January,920.0,782.0,138.0
9083854f-9848-4376-ac60-ed09e5424316,WH3,ExpressAir,Sports and travel,46.0,7,4.6,2019-02-14,22:17:20,Cash,39.1,3.0,1249,Member,US,M,1983-10-25,107 Courtney Ln,9260108440.0,107.0,William Brown,35.30732375085558,February,322.0,273.7,48.30000000000001
83caffac-22b1-42a9-aa10-715dcfb3bc27,WH3,ExpressAir,Home and lifestyle,62.0,10,6.2,2019-02-10,2:00:19,Cash,52.7,4.5,1250,Member,US,F,1968-10-28,228 Kincross Ct,9260104333.0,228.0,Leah Greene,50.286105407255306,February,620.0,527.0,93.0
b043df26-eb69-425f-a320-e4371f2e469f,WH2,ExpressAir,Health and beauty,78.0,5,7.8,2019-02-23,3:15:19,Cash,66.3,4.1,1251,Member,GB,M,1969-10-28,1 Bedford House,9250100006.0,1.0,Stephen Everson,49.322381930184804,February,390.0,331.5,58.5
38f13e47-1343-47c2-bb25-96c35ea72cd9,WH3,Regular Air,Fashion accessories,48.0,2,2.4,2019-02-15,15:09:18,Credit Card,40.8,5.0,1252,Normal,US,M,1951-11-02,54 Diamondhitch Trl,9260106242.0,54.0,Howard Kuster,67.28815879534565,February,96.0,81.6,14.400000000000006
ace9bfd8-6e8e-41ad-8567-4b6984c0abaa,WH2,Regular Air,Home and lifestyle,35.0,7,1.75,2019-02-08,14:00:20,Credit Card,29.75,4.0,1253,Member,GB,M,1982-10-25,6 Atholl Crescent,9250101445.0,6.0,John J Boyce,36.290212183436005,February,245.0,208.25,36.75
fb5e509d-9bae-4e29-8aae-df499c95922d,WH1,Special Air,Fashion accessories,69.0,1,5.52,2019-02-10,12:06:39,Cash,58.65,4.9,1254,Member,GB,F,1958-10-31,1 Paul St,9250104982.0,1.0,Marcelle Mcmillan,60.27926078028747,February,69.0,58.65,10.350000000000001
80577ddd-7f4c-4a38-8099-7617c01696bd,WH3,ExpressAir,Sports and travel,91.0,3,9.1,2019-03-10,13:01:28,Credit Card,77.35,3.3,1255,Normal,US,M,1972-10-27,566 Carolina Ave,9260105752.0,566.0,Ademola Lippmann,46.365503080082135,March,273.0,232.04999999999998,40.95000000000002
6d8b69ca-5be6-435b-86e4-de0879daff60,WH3,ExpressAir,Health and beauty,20.0,5,2.0,2019-01-28,19:59:49,Cash,17.0,4.1,1256,Member,US,M,1949-11-02,839 Lane St,9260109459.0,839.0,Anthony Noyes,69.2375085557837,January,100.0,85.0,15.0
75e7004d-1e55-4b42-b50a-33ca2da36908,WH1,Regular Air,Home and lifestyle,77.0,2,3.85,2019-01-16,19:45:20,Cash,65.45,3.0,1258,Normal,US,F,1948-11-02,281 Beardsley Ct,9260121457.0,281.0,Earliss Mc Allister,70.20396988364134,January,154.0,130.9,23.099999999999994
787f2775-7c89-4f7c-b0a5-5a33931eb18a,WH2,ExpressAir,Sports and travel,25.0,6,2.5,2019-01-20,23:17:19,Cash,21.25,4.1,1259,Member,US,M,1992-10-22,1459 Fernhurst Ct,9260106188.0,1459.0,Jonathan Sabol,26.245037645448324,January,150.0,127.5,22.5
410d3feb-98fd-4c3f-92e1-804c465194cd,WH3,ExpressAir,Home and lifestyle,16.0,10,1.6,2019-01-07,1:46:19,E-wallet,13.6,3.9,1260,Member,US,M,1991-10-23,251 Crickentree Dr,9260121336.0,251.0,Jose Talton,27.208761122518823,January,160.0,136.0,24.0
d3b2bfbc-e1ce-4751-8fcf-fff49cf2e10a,WH1,ExpressAir,Food and beverages,96.0,8,9.6,2019-01-25,16:45:16,Cash,81.6,4.1,1261,Normal,ES,M,1959-10-31,C. Henao 1,8300100233.0,1.0,Óscar Fuentes Lozano,59.23613963039014,January,768.0,652.8,115.20000000000005
72078b6a-f897-4271-b4b8-0b4f7ff81ffc,WH1,ExpressAir,Fashion accessories,26.0,2,2.6,2019-01-05,19:36:54,E-wallet,22.1,2.8,1262,Member,DE,F,1952-11-01,Trackendorferstr. 1,3940105171.0,1.0,Karin Pache,66.17659137577002,January,52.0,44.2,7.799999999999997
48c72ec1-8cd0-4818-b64b-ff9b1cffe2ef,WH3,Special Air,Home and lifestyle,14.0,2,1.12,2019-02-28,23:04:35,Cash,11.9,4.8,1263,Member,NL,F,1957-10-31,Dr. Stolteweg 1,6300101499.0,1.0,I.B. Poppenk Msc,61.327857631759066,February,28.0,23.8,4.199999999999999
76776061-7db8-43d6-8998-34c71a3917ae,WH1,Special Air,Food and beverages,56.0,6,4.48,2019-03-11,4:37:36,Credit Card,47.6,4.6,1264,Normal,FR,F,1960-10-30,Av Paul Vaillant Couturier 4,3500100032.0,4.0,Therese Berthier,58.36002737850787,March,336.0,285.6,50.39999999999998
7da9ec1a-79f0-450b-ae4c-fe6feab04db0,WH1,Regular Air,Sports and travel,43.0,10,2.15,2019-01-20,21:47:21,Credit Card,36.55,2.5,1265,Member,US,M,2005-10-19,25 Brampton Ln,9260100057.0,25.0,Richmond Ellis,13.253935660506503,January,430.0,365.5,64.5
7de1040e-c1ed-45af-b237-963d4c388ff2,WH2,ExpressAir,Home and lifestyle,97.0,7,9.7,2019-03-14,14:15:19,Cash,82.45,2.7,1266,Normal,US,F,1996-10-21,194 Gardner St,9260102412.0,194.0,Burneta Dey,22.392881587953458,March,679.0,577.15,101.85000000000002
4735508b-5350-4dbf-950b-64109c0491f8,WH2,Regular Air,Food and beverages,51.0,7,2.55,2019-01-07,1:48:27,Cash,43.35,4.0,1267,Member,GB,M,1952-11-01,49 Cheapside,9250103348.0,49.0,Michele Shrimpton,66.18206707734429,January,357.0,303.45,53.55000000000001
f9b1e3c5-5ef2-4838-a596-712cef2e4ba4,WH2,ExpressAir,Health and beauty,57.0,1,5.7,2019-03-13,2:29:55,E-wallet,48.45,2.7,1268,Member,US,M,1967-10-29,143 Foxfire Pl,9260120811.0,143.0,William Mccain,51.370294318959616,March,57.0,48.45,8.549999999999997
23690de1-18c7-448e-a9d8-f3da22f97e9a,WH3,ExpressAir,Sports and travel,10.0,9,1.0,2019-02-13,20:45:17,Cash,8.5,2.9,1269,Normal,US,F,1949-11-02,106 Arrundale Dr,9260122702.0,106.0,Mary Stelli,69.28131416837782,February,90.0,76.5,13.5
ef3af93b-5fb9-4c49-ba17-f6706ac268ba,WH3,ExpressAir,Electronic accessories,52.0,1,5.2,2019-02-06,21:19:52,Credit Card,44.2,3.0,1270,Normal,DE,M,1958-10-31,Grabauerstr. 7,3940108935.0,7.0,Reinhard Below,60.26830937713895,February,52.0,44.2,7.799999999999997
b2760010-7629-4c0a-ac34-e8132f70ee0b,WH2,Special Air,Fashion accessories,92.0,4,7.36,2019-01-08,17:17:56,Credit Card,78.2,3.3,1271,Normal,HU,F,1949-11-02,Baross U. 16,4450100011.0,16.0,Peter Bumbiczka,69.18275154004107,January,368.0,312.8,55.19999999999999
b4126a34-660a-4c96-8c98-be4eda651dcf,WH3,Regular Air,Electronic accessories,19.0,1,0.95,2019-01-18,22:11:23,Credit Card,16.15,4.3,1272,Member,AU,F,2004-10-19,35 Swanston Street,1600103300.0,35.0,Julile Fiede,14.247775496235455,January,19.0,16.15,2.8500000000000014
78495e16-3058-4d1e-aa3a-41f1b1c6aed5,WH2,Regular Air,Fashion accessories,12.0,3,0.6,2019-03-21,9:34:12,Cash,10.2,4.4,1273,Member,US,M,1961-10-30,35 Garner Rd,9260128223.0,35.0,Eric Kicklighter,57.38809034907597,March,36.0,30.599999999999998,5.400000000000002
b73beec7-41eb-4644-af56-701922a7849c,WH2,ExpressAir,Fashion accessories,59.0,3,5.9,2019-03-19,18:16:54,Cash,50.15,4.1,1274,Normal,IT,F,1958-10-31,Via Dei Caniana 1,4800100301.0,1.0,Barbara Grimaldi,60.380561259411365,March,177.0,150.45,26.55000000000001
5a783963-0fe4-43fa-b721-0e2b175bc9ff,WH2,ExpressAir,Fashion accessories,61.0,5,6.1,2019-01-01,17:13:29,Cash,51.85,3.1,1275,Normal,US,F,1957-10-31,2831 Allsdale Dr,9260112938.0,2831.0,Binita Reedy,61.16906228610541,January,305.0,259.25,45.75
fefbbc2e-8b82-411d-9a9e-2a754a30e65a,WH2,ExpressAir,Sports and travel,42.0,4,4.2,2019-01-19,8:10:04,Cash,35.7,4.5,1276,Member,US,M,1967-10-29,3807 Heatherstone Dr,9260122489.0,3807.0,Joel Godwin,51.22518822724162,January,168.0,142.8,25.19999999999999
8a221282-a22b-4322-86d3-047a30983226,WH3,ExpressAir,Food and beverages,36.0,6,3.6,2019-02-04,10:48:20,Credit Card,30.6,4.8,1277,Member,AU,M,1949-11-02,162 Royal Perade,1600103062.0,162.0,Bassam Carsley,69.25667351129364,February,216.0,183.60000000000002,32.39999999999998
16462ee0-aa2e-4244-bdab-37f0a547c7b8,WH2,Special Air,Sports and travel,64.0,2,5.12,2019-03-26,23:37:38,E-wallet,54.4,5.0,1278,Member,DE,M,1980-10-25,Landshuterstr. 22,3940109722.0,22.0,Klaus Schalthêfer,38.41478439425051,March,128.0,108.8,19.200000000000003
b629e7c0-3e85-47c6-8c91-09f0f72b7863,WH1,Regular Air,Health and beauty,52.0,10,2.6,2019-02-26,19:13:16,Cash,44.2,2.8,1279,Member,US,M,1975-10-27,822 Albemarle Ave,9260116105.0,822.0,Rickey Hudson-Curtis,43.3347022587269,February,520.0,442.0,78.0
a47e6245-f257-4e7f-8940-5570dffa0422,WH1,Regular Air,Electronic accessories,70.0,6,3.5,2019-02-25,23:17:47,Credit Card,59.5,3.7,1280,Normal,US,F,1987-10-24,32 Burlington Mills Rd,9260129794.0,32.0,Caterina Gonzalez,31.340177960301162,February,420.0,357.0,63.0
cc3e0f31-bf71-494d-ae11-a716dfa74a5c,WH1,ExpressAir,Sports and travel,87.0,2,8.7,2019-03-01,0:05:08,E-wallet,73.95,4.4,1281,Member,US,F,1979-10-26,5672 Cameron Woods Dr,9260125101.0,5672.0,Ratasha Woelffer,39.34565366187543,March,174.0,147.9,26.099999999999994
67bc6f2f-f069-40fd-95f6-ee28a29b637f,WH2,Special Air,Electronic accessories,72.0,1,5.76,2019-01-08,11:21:54,Credit Card,61.2,4.5,1282,Normal,CH,M,2004-10-19,Wsj- 1,8550100023.0,1.0,Rudolf Cola,14.220396988364135,January,72.0,61.2,10.799999999999997
52c84f68-d255-415e-8138-249409946c61,WH2,Regular Air,Fashion accessories,85.0,4,4.25,2019-03-02,16:39:49,Credit Card,72.25,3.0,1283,Normal,US,M,1953-11-01,5300 Forest Highland Dr,9260119602.0,5300.0,Margie Kocenko,65.3305954825462,March,340.0,289.0,51.0
77f4ccfb-62ef-4bc4-b9e2-3cc12fef9bb2,WH3,Regular Air,Health and beauty,11.0,3,0.55,2019-01-14,14:02:02,Credit Card,9.35,3.9,1284,Normal,US,F,1957-10-31,2823 Hollingsworth Ct,9260107368.0,2823.0,Florence Whitley,61.204654346338124,January,33.0,28.049999999999997,4.950000000000003
84660830-f04b-4048-a01f-a4b598beee87,WH1,Regular Air,Electronic accessories,90.0,10,4.5,2019-01-22,3:47:48,E-wallet,76.5,3.9,1285,Member,DE,M,1989-10-23,Osterbekstr. 2,3940104320.0,2.0,Christoph Haas,29.248459958932237,January,900.0,765.0,135.0
963041b6-ed18-4311-a3ba-8679ee0e5a61,WH3,Regular Air,Electronic accessories,25.0,8,1.25,2019-01-04,5:56:06,Credit Card,21.25,3.5,1286,Member,US,F,1979-10-26,3537 Babock Ct,9260121530.0,3537.0,Ardith Dutrow,39.19233401779603,January,200.0,170.0,30.0
15b989d4-2d68-470f-bd23-78e36be5330c,WH2,ExpressAir,Health and beauty,15.0,7,1.5,2019-03-16,12:13:20,Cash,12.75,4.9,1287,Normal,GB,M,2004-10-19,2 Lancaster Parker Road,9250106783.0,2.0,Jean-Marc Taylor,14.403832991101986,March,105.0,89.25,15.75
f74d2cb9-c4f1-45f5-9203-dbe8dec78ce4,WH2,Special Air,Electronic accessories,80.0,9,6.4,2019-01-16,18:59:27,Credit Card,68.0,3.4,1288,Normal,ES,F,1993-10-22,C. Bardauri 2,8300100796.0,2.0,Diana Clavera,25.234770704996578,January,720.0,612.0,108.0
8a7b57f6-791d-4b97-a786-0ec78b6728cb,WH3,ExpressAir,Fashion accessories,21.0,2,2.1,2019-01-24,4:03:26,Credit Card,17.85,4.1,1289,Normal,FR,F,1976-10-26,Avenue Carnot 84,3500100317.0,84.0,Nathalie Caldas,42.24503764544832,January,42.0,35.7,6.299999999999997
fcbd054b-0f7a-4671-8157-9a1cee0b008c,WH1,Regular Air,Electronic accessories,99.0,1,4.95,2019-02-25,11:30:45,Credit Card,84.15,2.9,1290,Member,US,F,1974-10-27,1689 Bushveld Ln,9260119890.0,1689.0,Jenna-Blue Debinder,44.33127994524298,February,99.0,84.15,14.849999999999994
b907014c-6e3a-4a8c-b716-521ef227d53c,WH1,Special Air,Electronic accessories,25.0,9,2.0,2019-02-15,7:58:56,E-wallet,21.25,3.4,1291,Member,US,M,1999-10-21,267 Daysprings Ct,9260110684.0,267.0,Jalal Mondou,19.32101300479124,February,225.0,191.25,33.75
ad3a3f80-8042-401a-b074-ff75be974a44,WH2,ExpressAir,Electronic accessories,96.0,9,9.6,2019-01-06,2:43:44,Cash,81.6,3.2,1292,Member,SE,M,1979-10-26,Klara Norra Kyrkogata 20,8500100334.0,20.0,Kjell Canestrini,39.19780971937029,January,864.0,734.4,129.60000000000002
6d4f1006-d636-414d-a8f7-b87b0c4db754,WH3,ExpressAir,Fashion accessories,77.0,2,7.7,2019-01-30,13:53:55,Cash,65.45,3.9,1293,Normal,ZA,M,1995-10-22,The Waverley 1,8010100086.0,1.0,Peter Thoahlane,23.274469541409992,January,154.0,130.9,23.099999999999994
86eeb590-07bc-422c-89b9-98c4cea171b2,WH2,ExpressAir,Sports and travel,87.0,5,8.7,2019-02-17,12:00:10,Cash,73.95,4.1,1294,Normal,NL,F,1979-10-26,Startbaan 9,6300100224.0,9.0,Veronique Koeter,39.31279945242984,February,435.0,369.75,65.25
ca961b0c-4455-4d8e-8b2c-49e67dbaf00f,WH3,Regular Air,Fashion accessories,61.0,5,3.05,2019-03-28,2:39:20,Cash,51.85,4.5,1295,Normal,GB,M,1978-10-26,89 Bothwell Street,9250101854.0,89.0,Bruce Scholey,40.41889117043121,March,305.0,259.25,45.75
83a4a744-b6c5-445d-8613-b3d9c322af01,WH3,ExpressAir,Sports and travel,11.0,10,1.1,2019-01-23,5:37:51,Credit Card,9.35,2.8,1296,Normal,US,M,1951-11-02,2068 Birch Brook Ct,9260111215.0,2068.0,Bykim Corsi,67.22518822724162,January,110.0,93.5,16.5
0b93a1ca-22ef-465b-8a7e-d5b186f30218,WH3,ExpressAir,Fashion accessories,53.0,9,5.3,2019-02-10,8:47:44,Credit Card,45.05,2.8,1297,Member,US,F,1955-11-01,217 Holly Ridge Dr,9260107726.0,217.0,Penniza Yadaliz,63.27720739219713,February,477.0,405.45,71.55000000000001
34c08ab2-51a2-4ce6-84f2-0156ca3af621,WH1,ExpressAir,Fashion accessories,25.0,1,2.5,2019-02-09,17:35:55,E-wallet,21.25,4.6,1298,Member,US,M,1963-10-30,1584 Alpine Dr,9260111485.0,1584.0,Onrai Birdsall,55.279945242984255,February,25.0,21.25,3.75
e6684d27-efd1-4ce3-8f5d-8cb69ba53c01,WH1,Special Air,Home and lifestyle,17.0,5,1.36,2019-02-11,16:56:43,Credit Card,14.45,3.0,1299,Normal,DE,F,1975-10-27,Preußerstr. 8,3940103935.0,8.0,Silke Girdlatis,43.29363449691992,February,85.0,72.25,12.75
54c6baaa-12d9-4699-809d-9dc8528058e6,WH2,ExpressAir,Sports and travel,83.0,4,8.3,2019-03-06,17:20:28,Cash,70.55,3.6,1300,Normal,ES,M,1986-10-24,Autovía de Andalucía 1,8300100982.0,1.0,David Fernández Hermosilla,32.36413415468857,March,332.0,282.2,49.80000000000001
63886b63-1ef5-4b94-b518-99ba98b519ec,WH3,ExpressAir,Health and beauty,68.0,5,6.8,2019-02-21,16:56:30,Cash,57.8,4.5,1301,Normal,US,F,1972-10-27,542 Evergreen Chase Way,9260126565.0,542.0,Dickie Shellhorn,46.31895961670089,February,340.0,289.0,51.0
041c3402-4d1d-4992-afba-11a5032a0573,WH1,Special Air,Sports and travel,82.0,8,6.56,2019-03-21,19:18:22,Credit Card,69.7,5.0,1302,Normal,US,M,1981-10-25,229 Laneridge Ct,9260116061.0,229.0,Lamichael Wilson,37.40177960301163,March,656.0,557.6,98.39999999999998
95917539-c06f-4fce-aba9-b78f27f0f1f0,WH3,Regular Air,Health and beauty,32.0,4,1.6,2019-01-06,22:50:06,E-wallet,27.2,2.9,1303,Normal,ES,F,1992-10-22,Apartado 51,8300100254.0,51.0,Rosa García Muñoz,26.206707734428473,January,128.0,108.8,19.200000000000003
0d2dc2ef-670f-44fe-b8f1-0cae6abd2222,WH2,Special Air,Food and beverages,13.0,2,1.04,2019-02-26,21:12:45,Credit Card,11.05,3.1,1304,Normal,FR,F,1950-11-02,Passage de l'Europe 2,3500101468.0,2.0,Christine Pejoux,68.31759069130733,February,26.0,22.1,3.8999999999999986
0c091654-0e61-4690-a175-3a07b71c36e0,WH2,Regular Air,Electronic accessories,56.0,1,2.8,2019-03-16,7:34:36,Cash,47.6,4.0,1305,Member,IT,F,1962-10-30,Via Mosca 16,4800103952.0,16.0,Marina Riccardi,56.375085557837096,March,56.0,47.6,8.399999999999999
8b0c9550-b03f-437b-8077-57b9c0f6e365,WH3,Special Air,Fashion accessories,29.0,7,2.32,2019-02-11,15:45:35,E-wallet,24.65,4.5,1307,Normal,US,M,1984-10-24,414 Davie St,9260122012.0,414.0,Lance Westall,34.299794661190965,February,203.0,172.54999999999998,30.450000000000017
2af9cd90-0b22-4bb3-a7b6-95685f86b828,WH1,Special Air,Electronic accessories,98.0,3,7.84,2019-03-12,9:57:46,Credit Card,83.3,3.1,1308,Normal,US,M,1998-10-21,359 Diamond Dr,9260120612.0,359.0,John Moniz,20.38877481177276,March,294.0,249.89999999999998,44.10000000000002
25451d2b-275f-49d0-a7dc-f407ce14a1b7,WH1,Regular Air,Health and beauty,90.0,2,4.5,2019-02-08,8:49:36,Credit Card,76.5,4.4,1309,Member,AU,M,1949-11-02,21 Burwood Road,1600103234.0,21.0,Phillippa Zegarelli,69.26762491444217,February,180.0,153.0,27.0
44ffc575-b0cf-4715-9e96-c47446858a4e,WH1,Special Air,Home and lifestyle,59.0,7,4.72,2019-03-02,22:02:47,Cash,50.15,4.7,1310,Member,NG,M,1978-10-26,Karimu Kotun Street 1103,6700100001.0,1103.0,Anthony Kawu,40.34770704996578,March,413.0,351.05,61.94999999999999
9cdc1e21-0639-4b74-a0f7-d8f2c8046e94,WH2,Regular Air,Food and beverages,89.0,4,4.45,2019-03-18,23:44:21,E-wallet,75.65,3.1,1311,Member,FR,M,1986-10-24,Rue Falguiere 3,3500100949.0,3.0,Christian Leblan,32.39698836413415,March,356.0,302.6,53.39999999999998
d48bcd14-1e9b-4179-a31c-5ef868e30084,WH2,ExpressAir,Home and lifestyle,89.0,3,8.9,2019-03-01,10:20:34,E-wallet,75.65,4.2,1312,Normal,GB,F,1948-11-02,8 Northampton Road,9250106093.0,8.0,Sheila Corney,70.32443531827515,March,267.0,226.95000000000002,40.04999999999998
20190900-e89b-4988-bc03-8a6d173b817d,WH3,Special Air,Fashion accessories,14.0,10,1.12,2019-03-28,21:41:02,Credit Card,11.9,3.0,1313,Member,GB,M,1960-10-30,1 Mount Pleasant Walk,9250100044.0,1.0,Michael Nasreen,58.40657084188912,March,140.0,119.0,21.0
c9e47ee0-788e-4593-ab39-dade9439a6cf,WH3,Regular Air,Food and beverages,84.0,10,4.2,2019-03-21,6:55:02,Cash,71.4,2.6,1314,Member,US,M,1998-10-21,815 Chapwith Rd,9260118644.0,815.0,David Jarrett,20.413415468856947,March,840.0,714.0,126.0
a3edfe9f-4166-4c74-bc63-a690f17aca51,WH3,Special Air,Food and beverages,36.0,1,2.88,2019-01-13,1:14:52,E-wallet,30.6,3.4,1315,Normal,ES,F,1995-10-22,C. Teruel 1,8300100697.0,1.0,Stella Sigueros,23.227926078028748,January,36.0,30.6,5.399999999999999
b55dd658-b422-4afd-ad3c-0b3a000a2fe6,WH2,Special Air,Home and lifestyle,22.0,7,1.76,2019-02-20,6:31:06,Credit Card,18.7,4.2,1316,Member,ES,M,1969-10-28,Ca. De la Coruña 1,8300100737.0,1.0,Román Valbuena López,49.31416837782341,February,154.0,130.9,23.099999999999994
d812d86f-117e-4891-a0bd-deee05ec54cf,WH2,ExpressAir,Home and lifestyle,46.0,3,4.6,2019-02-22,16:00:03,E-wallet,39.1,4.6,1317,Member,GB,M,1962-10-30,3 Great George Street,9250100749.0,3.0,Roger Roberts,56.31485284052019,February,138.0,117.30000000000001,20.69999999999999
add72295-bd29-4fb1-b6a6-0fd07672852a,WH3,Regular Air,Sports and travel,24.0,4,1.2,2019-03-20,9:53:58,Credit Card,20.4,2.8,1318,Normal,DE,M,1951-11-02,Industriestr. 2,3940100482.0,2.0,Tobias Schneider,67.37850787132102,March,96.0,81.6,14.400000000000006
bd24032f-cb28-4679-957e-6bc6fc1e2122,WH1,ExpressAir,Home and lifestyle,98.0,5,9.8,2019-01-24,12:39:36,Credit Card,83.3,2.7,1319,Normal,AU,F,1953-11-01,9 Atchison Street,1600100842.0,9.0,Sue Uhrig,65.22929500342231,January,490.0,416.5,73.5
